frequency,bigram/trigram,polarity,subjective
1,tastyfood tastytreats,0.0,0.0
1,tastyfood tasty dinner,0.0,0.0
1,tastyfood tasty,0.0,0.0
1,tastyfood recipe,0.0,0.0
1,tastyfood proteinrich tastily,0.0,0.0
1,tastyfood proteinrich,0.0,0.0
1,tastyfood portionedmeals preparedmeals,0.0,0.0
1,tastyfood portionedmeals,0.0,0.0
1,tastyfood italian ice,0.0,0.0
1,tastyfood italian,0.0,0.0
1,tastyfood instafood instafood,0.0,0.0
1,tastyfood instafood,0.0,0.0
1,tastyfood foodphotography dinner,0.0,0.0
1,tastyfood foodphotography,0.0,0.0
1,tastydinner fillingdinner,0.0,0.0
1,tastyasfuck snacktime refinedsugarfree,0.0,0.0
1,tastyasfuck snacktime,0.0,0.0
1,tasty yummy yummyfood,0.0,0.0
1,tasty yumm foodhism,0.0,0.0
1,tasty yumm,0.0,0.0
1,tasty would liked,0.6,0.8
1,tasty would,0.0,0.0
1,tasty weve eating,0.0,0.0
1,tasty weve,0.0,0.0
1,tasty well super,0.3333333333333333,0.6666666666666666
1,tasty well,0.0,0.0
1,tasty weightloss hellofreshuk,0.0,0.0
1,tasty weightloss,0.0,0.0
1,tasty veganconvert,0.0,0.0
1,tasty twist ingredient,0.0,0.0
1,tasty twist,0.0,0.0
1,tasty today made,0.0,0.0
1,tasty today,0.0,0.0
1,tasty tastyfoodlyfe peanut,0.0,0.0
1,tasty tastyfoodlyfe,0.0,0.0
1,tasty tastyfood vesper,0.0,0.0
1,tasty tastyfood tastytreats,0.0,0.0
1,tasty tastyfood recipe,0.0,0.0
1,tasty tastyfood italian,0.0,0.0
1,tasty tastyfood foodphotography,0.0,0.0
1,tasty tastily delicuou,0.0,0.0
1,tasty tastily,0.0,0.0
1,tasty take comforting,0.0,0.0
1,tasty take,0.0,0.0
1,tasty sweetnsour chinese,0.0,0.0
1,tasty sweetnsour,0.0,0.0
1,tasty stir fry,0.0,0.0
1,tasty stir,0.0,0.0
1,tasty spice magicpin,0.0,0.0
1,tasty spice,0.0,0.0
1,tasty rösterei good,0.7,0.6000000000000001
1,tasty rösterei,0.0,0.0
1,tasty rice manchurian,0.0,0.0
1,tasty rice,0.0,0.0
1,tasty recipe healthyfoodhealthyrecipesfreshingredientsfishvegvegetableshealthyeatingrecipeshealthyeatingideascookcookinghomecookingmindfulchefhealthymealsfoodiesprzepisygotowaniewarzywazdrowo,0.0,0.0
1,tasty recipe added,0.0,0.0
1,tasty really hope,0.2,0.2
1,tasty really,0.2,0.2
1,tasty quite spicy,0.0,0.0
1,tasty quite,0.0,0.0
1,tasty penne zucchini,0.0,0.0
1,tasty penne,0.0,0.0
1,tasty one would,0.0,0.0
1,tasty one day,0.0,0.0
1,tasty nutritious meal,0.0,0.0
1,tasty nutritious,0.0,0.0
1,tasty noida sodelhi,0.0,0.0
1,tasty noida,0.0,0.0
1,tasty naked cheese,0.0,0.4
1,tasty naked,0.0,0.4
1,tasty mindfulchef londonlockdown,0.0,0.0
1,tasty mindfulchef,0.0,0.0
1,tasty meatfreemonday mindfulchef,0.0,0.0
1,tasty meatfreemonday,0.0,0.0
1,tasty meal time,0.0,0.0
1,tasty meal da,0.0,0.0
1,tasty le effort,0.0,0.0
1,tasty le,0.0,0.0
1,tasty lamb aubergine,0.0,0.0
1,tasty lamb,0.0,0.0
1,tasty jewel scattered,0.0,0.0
1,tasty jewel,0.0,0.0
1,tasty jersey channelislands,0.0,0.0
1,tasty jersey,0.0,0.0
1,tasty instagood love,0.5,0.6
1,tasty instagood,0.0,0.0
1,tasty ingredient 500g,0.0,0.0
1,tasty ingredient,0.0,0.0
1,tasty healthy eataplant,0.5,0.5
1,tasty healthy,0.5,0.5
1,tasty gave try,0.0,0.0
1,tasty gave,0.0,0.0
1,tasty fundingthewonderful,0.0,0.0
1,tasty freshfood homecooking,0.0,0.0
1,tasty freshfood,0.0,0.0
1,tasty fresh lunch,0.3,0.5
1,tasty fresh full,0.32499999999999996,0.525
1,tasty fresh area,0.3,0.5
1,tasty fresh af,0.3,0.5
1,tasty foodphotography foody,0.0,0.0
1,tasty foodphotography,0.0,0.0
1,tasty foodlover meal,0.0,0.0
1,tasty foodlover dinner,0.0,0.0
1,tasty foodlove tortelli,0.0,0.0
1,tasty foodlove,0.0,0.0
1,tasty foodgasm foodcoma,0.0,0.0
1,tasty foodgasm,0.0,0.0
1,tasty foodblogger foodpictures,0.0,0.0
1,tasty foodblogger,0.0,0.0
1,tasty food codziennie,0.0,0.0
1,tasty food,0.0,0.0
1,tasty flavour work,0.0,0.0
1,tasty flavour,0.0,0.0
1,tasty fitgirl fitmom,0.0,0.0
1,tasty fitgirl,0.0,0.0
1,tasty filling slimmingworld,0.0,0.0
1,tasty filling,0.0,0.0
1,tasty enjoyed bulgur,0.5,0.7
1,tasty enjoyed,0.5,0.7
1,tasty eeeeeats bestsandwiches,0.0,0.0
1,tasty eeeeeats,0.0,0.0
1,tasty eatnow zomato,0.0,0.0
1,tasty eatnow ordernow,0.0,0.0
1,tasty eatnow chinese,0.0,0.0
1,tasty eat eating,0.0,0.0
1,tasty eat,0.0,0.0
1,tasty easy make,0.43333333333333335,0.8333333333333334
1,tasty easy cook,0.43333333333333335,0.8333333333333334
1,tasty dinner pasta,0.0,0.0
1,tasty dinner,0.0,0.0
1,tasty diet sogood,0.0,0.0
1,tasty diet,0.0,0.0
1,tasty despite sounding,0.0,0.0
1,tasty despite,0.0,0.0
1,tasty delish eating,0.0,0.0
1,tasty delish,0.0,0.0
1,tasty delight ordernow,0.0,0.0
1,tasty delight,0.0,0.0
1,tasty curry dinner,0.0,0.0
1,tasty curry,0.0,0.0
1,tasty convenience work,0.0,0.0
1,tasty convenience,0.0,0.0
1,tasty chinesefood feelgood,0.0,0.0
1,tasty chinesefood,0.0,0.0
1,tasty bulgur homecooking,0.0,0.0
1,tasty bulgur,0.0,0.0
1,tasty anyone want,0.0,0.0
1,tasty anyone,0.0,0.0
1,tasty ajanieats follow,0.0,0.0
1,tasty ajanieats,0.0,0.0
1,tasty adding spice,0.0,0.0
1,tasty adding,0.0,0.0
1,tasty 5stonedown foodinspiration,0.0,0.0
1,tasty 5stonedown,0.0,0.0
1,tasting remembered time,0.0,0.0
1,tasting remembered,0.0,0.0
1,tasting fruit veggie,0.0,0.0
1,tasting fruit,0.0,0.0
1,tasting finally get,0.0,1.0
1,tasting finally,0.0,1.0
1,tastily wild dangerous,-0.25,0.65
1,tastily wild,0.1,0.4
1,tastily whole30 forksoverknives,0.0,0.0
1,tastily whole30,0.0,0.0
1,tastily toothsomely,0.0,0.0
1,tastily throwback latergram,0.0,0.0
1,tastily throwback,0.0,0.0
1,tastily tasty rösterei,0.0,0.0
1,tastily tasty foodphotography,0.0,0.0
1,tastily sweetmoment,0.0,0.0
1,tastily supper dinner,0.0,0.0
1,tastily supper,0.0,0.0
1,tastily stream saturday,0.0,0.0
1,tastily stream,0.0,0.0
1,tastily sirio bubble,0.0,0.0
1,tastily sirio,0.0,0.0
1,tastily polishbreakfast polishgirls,0.0,0.0
1,tastily polishbreakfast,0.0,0.0
1,tastily owoce fruit,0.0,0.0
1,tastily owoce,0.0,0.0
1,tastily healthymeal vegetarian,0.0,0.0
1,tastily healthymeal,0.0,0.0
1,tastily healthylifestyle healthyfood,0.0,0.0
1,tastily healthylifestyle,0.0,0.0
1,tastily happily,0.8,1.0
1,tastily elegance photoshooting,0.0,0.0
1,tastily elegance,0.0,0.0
1,tastily delicuou kiss,0.0,0.0
1,tastily delicuou,0.0,0.0
1,tastily decorated orangeball,0.0,0.0
1,tastily decorated,0.0,0.0
1,tastily beautiful welldressed,0.85,1.0
1,tastily beautiful,0.85,1.0
1,tastily amateurbaker,0.0,0.0
1,tastily altogether call,0.0,0.0
1,tastily altogether,0.0,0.0
1,tastiest curry weve,0.0,0.0
1,tastiest curry,0.0,0.0
1,tastier abundant menu,0.6,0.95
1,tastier abundant,0.6,0.95
1,tastetherainbow chimichurririce pickledonions,0.0,0.0
1,tastetherainbow chimichurririce,0.0,0.0
1,tastespotting instafood foodlove,0.0,0.0
1,tastespotting instafood,0.0,0.0
1,tasteofhome homecooking homesweethome,0.0,0.0
1,tasteofhome homecooking,0.0,0.0
1,tasted right kale,0.2857142857142857,0.5357142857142857
1,tasted right,0.2857142857142857,0.5357142857142857
1,tasted perfect tasty,1.0,1.0
1,tasted perfect,1.0,1.0
1,tasted lovely joking,0.5,0.75
1,tasted lovely,0.5,0.75
1,tasted like lawrys,0.0,0.0
1,tasted like earth,0.0,0.0
1,tasted goood use,0.0,0.0
1,tasted goood,0.0,0.0
1,tasted good could,0.7,0.6000000000000001
1,tasted good,0.7,0.6000000000000001
1,tasted amazing 25,0.6000000000000001,0.9
1,tasted amazing,0.6000000000000001,0.9
1,tastebud thank porknoodles,0.0,0.0
1,tastebud thank,0.0,0.0
1,tastebud take veganuary,0.0,0.0
1,tastebud take,0.0,0.0
1,taste yet sure,0.5,0.8888888888888888
1,taste yet,0.0,0.0
1,taste without nasty,-1.0,1.0
1,taste without,0.0,0.0
1,taste trash comparison,0.0,0.0
1,taste trash,0.0,0.0
1,taste tomorrow ginger,0.0,0.0
1,taste tomorrow,0.0,0.0
1,taste tasty freshfood,0.0,0.0
1,taste tasty diet,0.0,0.0
1,taste taste good,0.7,0.6000000000000001
1,taste taste,0.0,0.0
1,taste sriracha sauce,0.0,0.0
1,taste sriracha,0.0,0.0
1,taste soooo good,0.7,0.6000000000000001
1,taste soooo,0.0,0.0
1,taste soapy didnt,0.0,0.0
1,taste soapy,0.0,0.0
1,taste slice avocado,0.0,0.0
1,taste slice,0.0,0.0
1,taste serve udon,0.0,0.0
1,taste serve topped,0.0,0.0
1,taste sensatiooooon vegannandos,0.0,0.0
1,taste sensatiooooon,0.0,0.0
1,taste season sea,0.0,0.0
1,taste season salt,0.0,0.0
1,taste sea salt,0.0,0.0
1,taste sea,0.0,0.0
1,taste scarily similar,0.0,0.4
1,taste scarily,-0.5,1.0
1,taste saltaciditysweetness adjust,0.0,0.0
1,taste saltaciditysweetness,0.0,0.0
1,taste salt serve,0.0,0.0
1,taste salt pepper,0.0,0.0
1,taste salt cayenne,0.0,0.0
1,taste salt black,-0.16666666666666666,0.43333333333333335
1,taste salt acidity,0.0,0.0
1,taste quite way,0.0,0.0
1,taste quite,0.0,0.0
1,taste point like,0.0,0.0
1,taste point,0.0,0.0
1,taste plus extra,0.0,0.1
1,taste plus,0.0,0.0
1,taste people dont,0.0,0.0
1,taste people,0.0,0.0
1,taste option tweak,0.0,0.0
1,taste option,0.0,0.0
1,taste nice consistency,0.6,1.0
1,taste nice,0.6,1.0
1,taste new salted,0.13636363636363635,0.45454545454545453
1,taste new featuring,0.13636363636363635,0.45454545454545453
1,taste need blender,0.0,0.0
1,taste need,0.0,0.0
1,taste mealplanning fresh,0.3,0.5
1,taste mealplanning,0.0,0.0
1,taste make dressing,0.0,0.0
1,taste make,0.0,0.0
1,taste little lot,-0.1875,0.5
1,taste little,-0.1875,0.5
1,taste like tuna,0.0,0.0
1,taste like smoked,0.0,0.0
1,taste like reeces,0.0,0.0
1,taste like pancake,0.0,0.0
1,taste like one,0.0,0.0
1,taste like celery,0.0,0.0
1,taste let see,0.0,0.0
1,taste let,0.0,0.0
1,taste instruction heat,0.0,0.0
1,taste instruction,0.0,0.0
1,taste healthyfood foodphotographer,0.0,0.0
1,taste healthyfood,0.0,0.0
1,taste great loaded,0.8,0.75
1,taste great favorite,0.65,0.875
1,taste great amount,0.8,0.75
1,taste good without,0.7,0.6000000000000001
1,taste good sweet,0.5249999999999999,0.625
1,taste good pro,0.7,0.6000000000000001
1,taste good everything,0.7,0.6000000000000001
1,taste good delivery,0.7,0.6000000000000001
1,taste good also,0.7,0.6000000000000001
1,taste glug red,0.0,0.0
1,taste glug,0.0,0.0
1,taste get balance,0.0,0.0
1,taste get,0.0,0.0
1,taste exactly like,0.25,0.25
1,taste exactly,0.25,0.25
1,taste dried parsley,-0.2,0.6
1,taste dried oregano,-0.2,0.6
1,taste difference chicken,-0.6,0.95
1,taste difference,0.0,0.0
1,taste cookidoo cookingathome,0.0,0.0
1,taste cookidoo,0.0,0.0
1,taste continue stirring,0.0,0.0
1,taste continue,0.0,0.0
1,taste cheese anything,0.0,0.0
1,taste cheese,0.0,0.0
1,taste butter olive,0.0,0.0
1,taste butter,0.0,0.0
1,taste bud italian,0.0,0.0
1,taste bud disappointed,-0.75,0.75
1,taste bud call,0.0,0.0
1,taste better premixed,0.5,0.5
1,taste better normal,0.325,0.575
1,taste award whether,0.0,0.0
1,taste award,0.0,0.0
1,taste anything like,0.0,0.0
1,taste anything,0.0,0.0
1,taste amazing know,0.6000000000000001,0.9
1,taste amazing,0.6000000000000001,0.9
1,taste adjust seasoning,0.0,0.0
1,taste adjust,0.0,0.0
1,taste add herb,0.0,0.0
1,taste add,0.0,0.0
1,taste active trainer,-0.13333333333333333,0.6
1,taste active,-0.13333333333333333,0.6
1,taste 455 price,0.0,0.0
1,taste 455,0.0,0.0
1,taste 23 table,0.0,0.0
1,taste 23,0.0,0.0
1,taste 115 quart,0.0,0.0
1,taste 115,0.0,0.0
1,task race often,0.0,0.0
1,task race,0.0,0.0
1,task lot different,0.0,0.6
1,task lot,0.0,0.0
1,tasek central no2,0.0,0.25
1,tasek central lot,0.0,0.25
1,tarte und feldsalat,0.0,0.0
1,tarte und,0.0,0.0
1,tarte mit ackersalat,0.0,0.0
1,tarte mit,0.0,0.0
1,tarte lovefood foodlover,0.0,0.0
1,tarte lovefood,0.0,0.0
1,tartare sauce forgot,0.0,0.0
1,tartare sauce,0.0,0.0
1,tart samosa eveningfood,0.0,0.0
1,tart samosa,0.0,0.0
1,tart raspberry cream,0.0,0.0
1,tart raspberry,0.0,0.0
1,tart filled refreshing,0.45,0.95
1,tart filled,0.4,0.9
1,tart crunchy nutty,0.0,0.0
1,tart crunchy,0.0,0.0
1,tart citrusy twist,0.0,0.0
1,tart citrusy,0.0,0.0
1,tart cinnamon sugar,0.0,0.0
1,tart cinnamon,0.0,0.0
1,tart buffet burrito,0.0,0.0
1,tart buffet,0.0,0.0
1,tart 2020 one,0.0,0.0
1,tart 2020,0.0,0.0
1,tarragon lemon juiced,0.0,0.0
1,tarragon lemon juice,0.0,0.0
1,target pick copy,0.0,0.0
1,target pick,0.0,0.0
1,target ontrack weightloss,0.0,0.0
1,target ontrack,0.0,0.0
1,target arent achievable,0.0,0.0
1,target arent,0.0,0.0
1,tarataratara jakmowah bungjagoitourism,0.0,0.0
1,tarataratara jakmowah,0.0,0.0
1,tarataratara bungjagoi bungjagoitourism,0.0,0.0
1,tarataratara bungjagoi,0.0,0.0
1,taquitos pico de,0.0,0.0
1,taquitos pico,0.0,0.0
1,taquitos naptime,0.0,0.0
1,tap love meal,0.5,0.6
1,tap love,0.5,0.6
1,taoyuanairport never get,0.0,0.0
1,taoyuanairport never,0.0,0.0
1,tantan ramen still,0.0,0.0
1,tantalising flavour east,0.0,0.0
1,tantalising flavour,0.0,0.0
1,tangy tropical chicken,-0.6,0.95
1,tangy tropical,0.0,0.0
1,tangy sauce 100,0.0,0.0
1,tangy sauce,0.0,0.0
1,tanamanunik tanamanbikinhepi jualcalathea,0.0,0.0
1,tanamanunik tanamanbikinhepi,0.0,0.0
1,tanamannarsis tanamanbikinhepi houseplant,0.0,0.0
1,tanamannarsis tanamanbikinhepi,0.0,0.0
1,tanamannarsis jualtanamanhiasmurah plantshopjakarta,0.0,0.0
1,tanamannarsis jualtanamanhiasmurah,0.0,0.0
1,tanamankekinian tanamanbikinhepi seller,0.0,0.0
1,tanamankekinian tanamanbikinhepi,0.0,0.0
1,tanamanhiasmurah tanamanpot,0.0,0.0
1,tanamanhias tanamanhiasmurah tanamanpot,0.0,0.0
1,tanamanhias tanamanhiasmurah,0.0,0.0
1,tanamanbikinhepi seller rama_nursery,0.0,0.0
1,tanamanbikinhepi seller plantshopinginstagram,0.0,0.0
1,tanamanbikinhepi jualcalathea seller,0.0,0.0
1,tanamanbikinhepi jualcalathea,0.0,0.0
1,tanamanbikinhepi houseplant rama_nursery,0.0,0.0
1,tanamanbikinhepi houseplant,0.0,0.0
1,tanamanbikinhepi followforfollowback,0.0,0.0
1,tamarind paste 25g,0.0,0.0
1,tamarind paste,0.0,0.0
1,tamarind fennelseeds mustardseeds,0.0,0.0
1,tamarind fennelseeds,0.0,0.0
1,tamarind chickpea aubergine,0.0,0.0
1,tamarind chickpea,0.0,0.0
1,tamari soy sauce,0.0,0.0
1,tamari soy,0.0,0.0
1,tamari sesame oil,0.0,0.0
1,tamari sesame,0.0,0.0
1,tamari garlic sesame,0.0,0.0
1,tamari garlic,0.0,0.0
1,tamari 300ml vegetable,0.0,0.0
1,tamari 300ml,0.0,0.0
1,tamanuoil reducescars naturalremedies,0.0,0.0
1,tamanuoil reducescars,0.0,0.0
1,tamanu balm used,0.0,0.0
1,tamanu balm,0.0,0.0
1,taman ungku tun,0.0,0.0
1,taman ungku,0.0,0.0
1,tamago vedgephiladelphia winterflavors,0.0,0.0
1,tamago vedgephiladelphia,0.0,0.0
1,tam yum influenster,0.0,0.0
1,tam yum,0.0,0.0
1,tam last night,0.0,0.06666666666666667
1,tam last,0.0,0.06666666666666667
1,talkplantytome tropicalhouseplants toomanyplants,0.0,0.0
1,talkplantytome tropicalhouseplants,0.0,0.0
1,talking soofeast foodnerd,0.0,0.0
1,talking soofeast,0.0,0.0
1,talking help help,0.0,0.0
1,talking help,0.0,0.0
1,talking flower tree,0.0,0.0
1,talking flower,0.0,0.0
1,talking bowjay sosimpletocook,0.0,0.0
1,talking bowjay,0.0,0.0
1,talked amount plastic,0.0,0.0
1,talked amount,0.0,0.0
1,talk thief know,0.0,0.0
1,talk thief,0.0,0.0
1,talk tedx mite,0.0,0.0
1,talk tedx,0.0,0.0
1,talk sprout love,0.5,0.6
1,talk sprout,0.0,0.0
1,talk recipe development,0.0,0.0
1,talk recipe,0.0,0.0
1,talk people building,0.0,0.0
1,talk people,0.0,0.0
1,talk milk part,0.0,0.0
1,talk milk,0.0,0.0
1,talk haha yes,0.2,0.3
1,talk haha,0.2,0.3
1,talented artist please,0.7,0.9
1,talented artist,0.7,0.9
1,tale monkey ape,-0.05,0.0
1,tale monkey,-0.05,0.0
1,taking yup even,0.0,0.0
1,taking yup,0.0,0.0
1,taking weekly b12,0.0,0.0
1,taking weekly,0.0,0.0
1,taking supplement beginning,0.0,0.0
1,taking supplement,0.0,0.0
1,taking preorders shirt,0.0,0.0
1,taking preorders,0.0,0.0
1,taking pill almost,0.0,0.0
1,taking pill,0.0,0.0
1,taking picture add,0.0,0.0
1,taking picture,0.0,0.0
1,taking photo im,0.0,0.0
1,taking photo,0.0,0.0
1,taking part would,0.0,0.0
1,taking part day,0.0,0.0
1,taking job seriously,-0.3333333333333333,0.6666666666666666
1,taking job,0.0,0.0
1,taking daily supplement,0.0,0.0
1,taking daily,0.0,0.0
1,taking care little,-0.1875,0.5
1,taking care,0.0,0.0
1,taking action could,0.1,0.1
1,taking action,0.1,0.1
1,taking 54 car,0.0,0.0
1,taking 54,0.0,0.0
1,taking 10mcg supplement,0.0,0.0
1,taking 10mcg,0.0,0.0
1,taken wheel fixed,0.1,0.2
1,taken wheel,0.0,0.0
1,taken lower dos,0.0,0.0
1,taken lower,0.0,0.0
1,taken long need,-0.05,0.4
1,taken long,-0.05,0.4
1,taken inspiration favourite,0.0,0.0
1,taken inspiration,0.0,0.0
1,taken diet instead,0.0,0.0
1,taken diet,0.0,0.0
1,taken d3 form,0.0,0.0
1,taken d3,0.0,0.0
1,taken challenge new,0.13636363636363635,0.45454545454545453
1,taken challenge,0.0,0.0
1,taken boshtv healthy,0.5,0.5
1,taken boshtv,0.0,0.0
1,taken better picture,0.5,0.5
1,taken better,0.5,0.5
1,taken beforeduring wekfest,0.0,0.0
1,taken beforeduring,0.0,0.0
1,taken advantage limit,0.0,0.0
1,taken advantage,0.0,0.0
1,taken actual film,0.0,0.1
1,taken actual,0.0,0.1
1,takeiteasy bowlpros cocobowls,0.0,0.0
1,takeiteasy bowlpros,0.0,0.0
1,takehealthyback onesimplechsnge healthycantastegood,0.0,0.0
1,takehealthyback onesimplechsnge,0.0,0.0
1,takeaway weightlossjourney mealideas,0.0,0.0
1,takeaway weightlossjourney,0.0,0.0
1,takeaway weekend calorie,0.0,0.0
1,takeaway weekend,0.0,0.0
1,takeaway one replace,0.0,0.0
1,takeaway one,0.0,0.0
1,takeaway enjoyed thank,0.5,0.7
1,takeaway enjoyed,0.5,0.7
1,takeaway cook scratch,0.0,0.0
1,takeaway cook,0.0,0.0
1,takeaway arrive httpsfeastboxredrickshawcom,0.0,0.0
1,takeaway arrive,0.0,0.0
1,take wrong way,-0.5,0.9
1,take wrong,-0.5,0.9
1,take whole term,0.2,0.4
1,take whole,0.2,0.4
1,take veganuary twist,0.0,0.0
1,take veganuary,0.0,0.0
1,take unfortunately couldnt,-0.5,1.0
1,take unfortunately,-0.5,1.0
1,take time prep,0.0,0.0
1,take time listen,0.0,0.0
1,take time go,0.0,0.0
1,take thing team,0.0,0.0
1,take thing,0.0,0.0
1,take takeaway arrive,0.0,0.0
1,take takeaway,0.0,0.0
1,take supplement perfect,1.0,1.0
1,take supplement,0.0,0.0
1,take step keep,0.0,0.0
1,take step back,0.0,0.0
1,take soya product,0.0,0.0
1,take soya,0.0,0.0
1,take rest term,0.0,0.0
1,take rest,0.0,0.0
1,take program gym,0.0,0.0
1,take program,0.0,0.0
1,take processed heart,0.0,0.0
1,take processed,0.0,0.0
1,take plant love,0.5,0.6
1,take plant,0.0,0.0
1,take place get,0.0,0.0
1,take place game,-0.4,0.4
1,take place body,0.0,0.0
1,take picture main,0.16666666666666666,0.3333333333333333
1,take picture,0.0,0.0
1,take pen paper,0.0,0.0
1,take pen,0.0,0.0
1,take part rft,0.0,0.0
1,take part,0.0,0.0
1,take oven friendly,0.375,0.5
1,take oven,0.0,0.0
1,take much space,0.2,0.2
1,take much,0.2,0.2
1,take methylated form,0.0,0.0
1,take methylated,0.0,0.0
1,take lot effort,0.0,0.0
1,take lot,0.0,0.0
1,take look website,0.0,0.0
1,take look recipe,0.0,0.0
1,take longest cook,0.0,0.0
1,take longest,0.0,0.0
1,take long remember,-0.05,0.4
1,take long cook,-0.05,0.4
1,take larger dos,0.0,0.5
1,take larger,0.0,0.5
1,take know new,0.13636363636363635,0.45454545454545453
1,take know,0.0,0.0
1,take kanpai melbourne,0.0,0.0
1,take kanpai,0.0,0.0
1,take italian pita,0.0,0.0
1,take italian,0.0,0.0
1,take ice cream,0.0,0.0
1,take ice,0.0,0.0
1,take higher level,0.25,0.5
1,take higher,0.25,0.5
1,take give go,0.0,0.0
1,take give,0.0,0.0
1,take friday making,0.0,0.0
1,take friday lunch,0.0,0.0
1,take fish oil,0.0,0.0
1,take fish,0.0,0.0
1,take everyday recipe,-0.2,0.6
1,take everyday,-0.2,0.6
1,take dietary supplement,0.0,0.0
1,take dietary,0.0,0.0
1,take credit thank,0.0,0.0
1,take credit,0.0,0.0
1,take control wellness,0.0,0.0
1,take control,0.0,0.0
1,take comforting salad,0.0,0.0
1,take comforting,0.0,0.0
1,take classic flavour,0.16666666666666666,0.16666666666666666
1,take classic,0.16666666666666666,0.16666666666666666
1,take careful drool,-0.1,1.0
1,take careful,-0.1,1.0
1,take care rest,0.0,0.0
1,take care key,0.0,1.0
1,take care community,0.0,0.0
1,take away monday,0.0,0.0
1,take away,0.0,0.0
1,take another level,0.0,0.0
1,take another,0.0,0.0
1,take also unto,0.0,0.0
1,take also,0.0,0.0
1,take algal omega,0.0,0.0
1,take algal,0.0,0.0
1,take 4hour flight,0.0,0.0
1,take 4hour,0.0,0.0
1,tajin chili lime,0.0,0.0
1,tajin chili,0.0,0.0
1,taiwan taipei evaair,0.0,0.0
1,taiwan chilli soy,0.0,0.0
1,taiwan chilli,0.0,0.0
1,tais_choice_kitchen organic belacan,0.0,0.0
1,tais_choice_kitchen organic,0.0,0.0
1,tais_choice_kitchen belacan home,0.0,0.0
1,tais_choice_kitchen belacan 34,0.0,0.0
1,taipei evaair vegantravel,0.0,0.0
1,taipei evaair,0.0,0.0
1,taipei 101 dr,0.0,0.0
1,taipei 101,0.0,0.0
1,tail plus thing,0.0,0.0
1,tail plus,0.0,0.0
1,tahini tsp salt,0.0,0.0
1,tahini tsp,0.0,0.0
1,tahini tamarind fennelseeds,0.0,0.0
1,tahini tamarind,0.0,0.0
1,tahini salt lemon,0.0,0.0
1,tahini salt,0.0,0.0
1,tahini roastedveggies,0.0,0.0
1,tahini quite nice,0.6,1.0
1,tahini quite,0.0,0.0
1,tahini putting making,0.0,0.0
1,tahini putting,0.0,0.0
1,tahini pic also,0.0,0.0
1,tahini pic,0.0,0.0
1,tahini paste 60g,0.0,0.0
1,tahini paprika ground,0.0,0.0
1,tahini paprika,0.0,0.0
1,tahini mindfulchef,0.0,0.0
1,tahini juice lemon,0.0,0.0
1,tahini juice,0.0,0.0
1,tahini first time,0.25,0.3333333333333333
1,tahini first,0.25,0.3333333333333333
1,tahini even nutrient,0.0,0.0
1,tahini even,0.0,0.0
1,tahini drizzle pomegranate,0.0,0.0
1,tahini drizzle,0.0,0.0
1,tahini dressing eating,0.0,0.0
1,tahini dressing chargrilled,0.0,0.0
1,tagliatelle rocket tomato,0.0,0.0
1,tagliatelle rocket,0.0,0.0
1,tagine veggie veggiefood,0.0,0.0
1,tagine veggie,0.0,0.0
1,tagine topped coriander,0.0,0.0
1,tagine topped,0.0,0.0
1,tagine tabouleh would,0.0,0.0
1,tagine tabouleh,0.0,0.0
1,tagine roast curry,0.0,0.0
1,tagine roast,0.0,0.0
1,tagine foodiefriday weeklyeats,0.0,0.0
1,tagine foodiefriday,0.0,0.0
1,tagine courtesy mindfulchefuk,0.0,0.0
1,tagine courtesy,0.0,0.0
1,tag uglyvegan corn,0.0,0.0
1,tag uglyvegan,0.0,0.0
1,tag tealoving friend,0.0,0.0
1,tag tealoving,0.0,0.0
1,tag shiro ngnl,0.0,0.0
1,tag shiro,0.0,0.0
1,tag oc cosplay,0.0,0.0
1,tag oc,0.0,0.0
1,tag nogamenolife stephaniedola,0.0,0.0
1,tag ngnl doodle,0.0,0.0
1,tag ngnl,0.0,0.0
1,tag look video,0.0,0.0
1,tag look,0.0,0.0
1,tag gan put,0.0,0.0
1,tag gan,0.0,0.0
1,tag friend youd,0.0,0.0
1,tag friend would,0.0,0.0
1,tag friend kind,0.6,0.9
1,tag everyone know,0.0,0.0
1,tag everyone,0.0,0.0
1,tag entry chance,0.0,0.0
1,tag entry,0.0,0.0
1,tag ein bisschen,0.0,0.0
1,tag ein,0.0,0.0
1,tag creator theyre,0.0,0.0
1,tag creator,0.0,0.0
1,tag creation pumpkin,0.0,0.0
1,tag creation,0.0,0.0
1,tag chlammyzell ngnl,0.0,0.0
1,tag chlammyzell,0.0,0.0
1,tag chance win,0.8,0.4
1,tag chance,0.0,0.0
1,tada also know,0.0,0.0
1,tada also,0.0,0.0
1,tacotuesday vegantacos whatveganseat,0.0,0.0
1,tacotuesday vegantacos,0.0,0.0
1,tacotuesday thanks influenster,0.2,0.2
1,tacotuesday thanks,0.2,0.2
1,tacosarelife yummy instagood,0.0,0.0
1,tacosarelife yummy,0.0,0.0
1,tacosarelife handheldfood,0.0,0.0
1,tacofriday tacosarelife handheldfood,0.0,0.0
1,tacofriday tacosarelife,0.0,0.0
1,tacocabana damn surprisingly,0.7,0.5
1,tacocabana damn,0.0,0.0
1,taco yes airfried,0.0,0.0
1,taco yes,0.0,0.0
1,taco whatsfordinner tgif,0.0,0.0
1,taco whatsfordinner,0.0,0.0
1,taco week menu,0.0,0.0
